id:ID,names,size:int,labels:LABEL,rho:double
SNORA2C,SNORA2C,1,gene,0.5
DabIgatran Etexilate,DabIgatran Etexilate,1,other,0.5
Sulfapyridine,Sulfapyridine,3,drug,0.5
FBXO7,FBXO7,6,gene:protein,0.74208485
leaf_bud,leaf bud,2,enzyme source,0.5
MIR4779,MIR4779,84,gene,0.5
GRIK5,GRIK5,21,gene:protein,0.5535682749999999
TRBV26,TRBV26,1,gene,0.5
kidney_morphogenesis,kidney morphogenesis,3,biological process,0.21681809
protein_biotinylation,protein biotinylation,4,biological process,0.33333334
IgD_binding,IgD binding,2,molecular function,0.5
CCBE1,CCBE1,19,gene:protein,0.54570065
NPY1R,NPY1R,2,gene:protein,0.69818333
NPY2R,NPY2R,1,gene:protein,0.7363418
NPY5R,NPY5R,1,gene:protein,0.7546094
HCRTR1,HCRTR1,3,gene:protein,0.6245629500000001
HCRTR2,HCRTR2,2,gene:protein,0.7254620700000001
SSTR1,SSTR1,1,gene:protein,0.75914824
NPFFR1,NPFFR1,1,gene:protein,0.78289235
NPFFR2,NPFFR2,1,gene:protein,0.75758314
peptide_catabolic_process,peptide catabolic process,2,biological process,0.5
malignant_otitis_externa,malignant otitis externa,1,disease,0.5
ARMCX1,ARMCX1,1,gene:protein,0.5
ES-D3_cell,ES-D3 cell,1,enzyme source,0.5
AOC3,AOC3,2,gene:protein,0.6457302
BEND2,BEND2,3,gene:protein,0.5
Loteprednol,Loteprednol,2,drug,0.52301207
Sheehan_syndrome,Sheehan syndrome,3,disease,0.5
Brexpiprazole,Brexpiprazole,1,drug,0.6190431
HTR-8/SVneo_cell,HTR-8/SVneo cell,3,enzyme source,0.5
SCIN,SCIN,6,gene:protein,0.5220456
RNU6-622P,RNU6-622P,1,gene,0.5
Carmofur,Carmofur,1,drug,0.5
dental_caries,dental caries,4,disease,0.2
cevimeline,cevimeline,1,drug,0.5
Mefenamic acid,Mefenamic acid,1,other,0.5
phenylbutazon,phenylbutazon,1,other,0.5
Oxyphenbutazone,Oxyphenbutazone,1,drug,0.54238564
meprobamate,meprobamate,1,drug,0.5
TRGJP,TRGJP,4,gene,0.5
glycosphingolipid_biosynthetic_process,glycosphingolipid biosynthetic process,1,biological process,0.5
desmoid_tumor,desmoid tumor,6,disease,0.5
aminoacyl-tRNA_synthetase_multienzyme_complex,aminoacyl-tRNA synthetase multienzyme complex,1,cellular component,0.5
tubulin_complex_assembly,tubulin complex assembly,4,biological process,0.5
A-673_cell,A-673 cell,5,enzyme source,0.5
Disopyramide,Disopyramide,1,drug,0.5
Mephenytoin,Mephenytoin,1,drug,0.5
CARF,CARF,7,gene:protein,0.6644854
ACTR10,ACTR10,1,gene:protein,0.59899247
RABGAP1,RABGAP1,23,gene:protein,0.66924965
RAB36,RAB36,13,gene:protein,0.5
pheochromocytoma_cell_line,pheochromocytoma cell line,5,enzyme source,0.25
H6PD,H6PD,23,gene:protein,0.5302887000000001
Spermine,Spermine,1,drug,0.5
CD99L2,CD99L2,5,gene:protein,0.60517824
PAXX,PAXX,7,gene:protein,0.6655536133333333
RAB6B,RAB6B,1,gene:protein,0.5468862
dexamphetamine,dexamphetamine,5,other,0.5
Reboxetine,Reboxetine,1,drug,0.5
guanfacine,guanfacine,1,drug,0.5
Tetrodotoxin,Tetrodotoxin,3,drug,0.5284745333333333
Digoxin_Immune_Fab_(Ovine),Digoxin Immune Fab (Ovine),1,drug,0.5
MIR579,MIR579,2,gene,0.5
BMP2K,BMP2K,2,gene:protein,0.57949558
ISX,ISX,2,gene:protein,0.57022583
myeloid_progenitor_cell,myeloid progenitor cell,2,enzyme source,0.5
CEACAM7,CEACAM7,3,gene:protein,0.52485015
colonocyte,colonocyte,2,enzyme source,0.5
CEACAM4,CEACAM4,1,gene:protein,0.5
Iodixanol,Iodixanol,1,drug,0.5
SAPHO_syndrome,SAPHO syndrome,5,disease,0.5
retromer_complex,retromer complex,1,cellular component,0.5
multiple_cranial_nerve_palsy,multiple cranial nerve palsy,1,disease,0.5
TFEC,TFEC,2,gene:protein,0.6650926500000001
MIR3666,MIR3666,1,gene,0.5
methemoglobinemia,methemoglobinemia,3,disease,0.5
balanitis,balanitis,2,disease,0.5
valdecoxib,valdecoxib,6,drug,0.5
SIX5,SIX5,1,gene:protein,0.6732857
blepharochalasis,blepharochalasis,1,disease,0.5
RPL29,RPL29,2,gene:protein,0.5124296850000001
indapamide,indapamide,5,drug,0.5
SF3A1,SF3A1,1,gene:protein,0.6915469
PUM1,PUM1,4,gene:protein,0.63605892
PCBP4,PCBP4,5,gene:protein,0.61740635
L1TD1,L1TD1,36,gene:protein,0.5229636233333333
HNRNPH2,HNRNPH2,2,gene:protein,0.6876759800000001
SNORD34,SNORD34,8,gene,0.5
APLP1,APLP1,113,gene:protein,0.61422473
SNORD35A,SNORD35A,2,gene,0.5
SNORA2A,SNORA2A,1,gene,0.5
SNORA30,SNORA30,1,gene,0.5
CRTC3,CRTC3,1,gene:protein,0.71997195
GTF2A2,GTF2A2,3,gene:protein,0.6304521033333333
AFAP1L2,AFAP1L2,1,gene:protein,0.537596
AFG3L2,AFG3L2,1,gene:protein,0.5922932
GTF2H2C_2,GTF2H2C 2,1,gene,0.5
SNORA71A,SNORA71A,1,gene,0.5
TDGF1P6,TDGF1P6,2,gene,0.5
OVCA-4_cell,OVCA-4 cell,2,enzyme source,0.5
GO:0071357,GO:0071357,1,other,0.5
intracellular_pH_elevation,intracellular pH elevation,4,biological process,0.5
melanoma_in_congenital_melanocytic_nevus,melanoma in congenital melanocytic nevus,9,disease,0.5
PTCD3,PTCD3,2,gene:protein,0.664681
MRPS5,MRPS5,2,gene:protein,0.58859295
mitochondrial_rRNA_transcription,mitochondrial rRNA transcription,1,biological process,0.5
MRPS27,MRPS27,1,gene:protein,0.70323825
BQ-123,BQ-123,20,drug,0.5147951
EACs,EACs,13,other,0.5
INSM1,INSM1,3,gene:protein,0.5933434433333333
CTSV,CTSV,1,gene:protein,0.7681842
DERL2,DERL2,3,gene:protein,0.65890525
AUP1,AUP1,1,gene:protein,0.8334163
PEG-interferon Alfa-2a,PEG-interferon Alfa-2a,1,other,0.5
Carotuximab,Carotuximab,1,drug,0.5262589
Cisapride,Cisapride,1,drug,0.5
HOXC13,HOXC13,104,gene:protein,0.5447603750000001
H2AC12,H2AC12,1,gene:protein,0.5
paramyotonia_congenita_of_Von_Eulenburg,paramyotonia congenita of Von Eulenburg,13,disease,0.5
Brigatinib,Brigatinib,1,drug,0.5
ado‐trastuzumab emtansine,ado‐trastuzumab emtansine,1,other,0.5
NSMAF,NSMAF,26,gene:protein,0.64614185
KANK1,KANK1,1,gene:protein,0.6339655
nodular_prostate,nodular prostate,2,disease,0.5
KELLY_cell,KELLY cell,1,enzyme source,0.5
pityriasis_rubra_pilaris,pityriasis rubra pilaris,1,disease,0.5
FTA,FTA,54,other,0.5
AASDH,AASDH,11,gene:protein,0.5
Tacalcitol,Tacalcitol,1,drug,0.5
TXLNG,TXLNG,1,gene:protein,0.61388415
ST8SIA2,ST8SIA2,9,gene:protein,0.5952968166666667
B4GALT5,B4GALT5,3,gene:protein,0.52642834
MAN1A1,MAN1A1,2,gene:protein,0.83735985
MGAT1,MGAT1,3,gene:protein,0.66964039
GALNT10,GALNT10,2,gene:protein,0.5979243
MAN1C1,MAN1C1,1,gene:protein,0.7732042
MANBA,MANBA,1,gene:protein,0.51674205
MGAT4A,MGAT4A,1,gene:protein,0.76741266
MGAT4B,MGAT4B,1,gene:protein,0.74950516
ST8SIA3,ST8SIA3,1,gene:protein,0.70346063
GALNT11,GALNT11,1,gene:protein,0.54147565
MGAT2,MGAT2,1,gene:protein,0.65333354
B3GNT2,B3GNT2,1,gene:protein,0.59533006
cataract_21_multiple_types,cataract 21 multiple types,18,disease,0.5
pleural_mesothelioma_cell,pleural mesothelioma cell,2,enzyme source,0.5
Zalcitabine,Zalcitabine,1,drug,0.5
epulis,epulis,1,disease,0.5
Gerstmann-Straussler-Scheinker_syndrome,Gerstmann-Straussler-Scheinker syndrome,1,disease,0.5
neural_crest_cell_migration,neural crest cell migration,5,biological process,0.125
ketone_body_metabolic_process,ketone body metabolic process,2,biological process,0.5
ACTN1,ACTN1,3,gene:protein,0.6942050666666667
Varlilumab,Varlilumab,2,drug,0.5
meclofenamate,meclofenamate,1,other,0.5
granulocyte_colony-stimulating_factor_production,granulocyte colony-stimulating factor production,2,biological process,0.5
normoblast,normoblast,8,enzyme source,0.5
PAIP1,PAIP1,3,gene:protein,0.63526098
DCP1A,DCP1A,2,gene:protein,0.72355087
vascular_endothelial_growth_factor_receptor_signaling_pathway,vascular endothelial growth factor receptor signaling pathway,1,biological process,0.5
fibrosarcoma_cell,fibrosarcoma cell,6,enzyme source,0.5
MIR4289,MIR4289,3,gene,0.5
left_bundle_branch_hemiblock,left bundle branch hemiblock,4,disease,0.5
KYSE-150_cell,KYSE-150 cell,26,enzyme source,0.5
palatine_tonsil,palatine tonsil,8,enzyme source,0.5
serine-type_endopeptidase_activity,serine-type endopeptidase activity,1,molecular function,0.5
VPS37A,VPS37A,48,gene:protein,0.5348589
5-fluoro-2′-deoxyuridine,5-fluoro-2′-deoxyuridine,1,other,0.55
5-FdU,5-FdU,1,other,0.55
maxillary_nerve,maxillary nerve,2,enzyme source,0.5
tetrapyrrole_binding,tetrapyrrole binding,1,molecular function,0.5
HACD4,HACD4,3,gene:protein,0.5
PAR_polarity_complex,PAR polarity complex,1,cellular component,0.5
32D_clone3_cell,32D clone3 cell,4,enzyme source,0.5
NAMA,NAMA,2,gene,0.5
tumor_necrosis_factor_mediated_signaling_pathway,tumor necrosis factor mediated signaling pathway,1,pathway,0.5
ESL,ESL,37,other,0.5
myelomeningocele,myelomeningocele,1,disease,0.5
Danaparoid,Danaparoid,1,drug,0.5450918
cholesterol-5_6-oxide_hydrolase_activity,cholesterol-5 6-oxide hydrolase activity,8,molecular function,0.5
FAM104B,FAM104B,1,gene,0.5
immune-complex_glomerulonephritis,immune-complex glomerulonephritis,3,disease,0.5
milrinone,milrinone,2,drug,0.5
Leber_congenital_amaurosis_8,Leber congenital amaurosis 8,1,disease,0.5
Leber_congenital_amaurosis_3,Leber congenital amaurosis 3,1,disease,0.5
MIR4674,MIR4674,1,gene,0.5
SNORD1C,SNORD1C,3,gene,0.5
oxymetholone,oxymetholone,3,drug,0.5
NR0B1,NR0B1,5,gene:protein,0.74630914
ZFP64,ZFP64,32,gene:protein,0.55185975
inferior_mesenteric_vein,inferior mesenteric vein,2,enzyme source,0.5
oxidative_phosphorylation_pathway,oxidative phosphorylation pathway,1,pathway,0.5
pleural_mesothelioma_cell_line,pleural mesothelioma cell line,1,enzyme source,0.5
HSD17B7P2,HSD17B7P2,1,gene,0.5
GLYCTK,GLYCTK,1,gene:protein,0.56779724
Esculin,Esculin,3,drug,0.5
SNORA28,SNORA28,6,gene,0.5
bromocriptine,bromocriptine,16,drug,0.5
Cabergoline,Cabergoline,1,drug,0.5
pituitary_carcinoma,pituitary carcinoma,1,disease,0.33333334
pleural_tuberculosis,pleural tuberculosis,3,disease,0.5
immunoglobulin_mediated_immune_response,immunoglobulin mediated immune response,2,biological process,0.5
RBMY1A1,RBMY1A1,5,gene:protein,0.55934733
nuclear_pore_complex_assembly,nuclear pore complex assembly,15,biological process,0.5
POM121,POM121,5,gene:protein,0.6593202
NUP107,NUP107,1,gene:protein,0.7621605
ABHD3,ABHD3,11,gene:protein,0.5
IGHMBP2,IGHMBP2,3,gene:protein,0.6883868
GAPDHS,GAPDHS,15,gene:protein,0.6080109499999999
muscle_cancer,muscle cancer,1,disease,0.5
combined_thymoma,combined thymoma,3,disease,0.5
prostatic_hypertrophy,prostatic hypertrophy,2,disease,0.33333334
eszopiclone,eszopiclone,12,drug,0.5
Thyroid__porcine,Thyroid porcine,1,drug,0.5431366
MDC1-AS1,MDC1-AS1,6,gene,0.5
plume,plume,3,enzyme source,0.5
cystitis_cystica,cystitis cystica,2,disease,0.5
glandular_cystitis,glandular cystitis,1,disease,0.5
external_ectoderm,external ectoderm,2,enzyme source,0.5
type_I_interferon_production,type I interferon production,1,biological process,0.5
EAhy_926_cell,EAhy 926 cell,3,enzyme source,0.5
aortic_atherosclerosis,aortic atherosclerosis,2,disease,0.5
activin_binding,activin binding,2,molecular function,0.5
oligospermia,oligospermia,1,disease,0.5
endocarp,endocarp,1,enzyme source,0.5
estrogen_biosynthetic_process,estrogen biosynthetic process,21,biological process,0.5
glucose_catabolic_process_to_lactate,glucose catabolic process to lactate,1,biological process,0.5
KANSL1,KANSL1,1,gene:protein,0.63791907
SLC29A1,SLC29A1,11,gene:protein,0.55774933
DCTD,DCTD,3,gene:protein,0.6084243333333333
MICD,MICD,3,gene,0.5
C20orf85,C20orf85,4,gene:protein,0.5
extravillous_cytotrophoblast,extravillous cytotrophoblast,1,enzyme source,0.5
juxtacortical_chondroma,juxtacortical chondroma,2,disease,0.5
seedling_development,seedling development,4,biological process,0.5
radicle,radicle,4,enzyme source,0.5
Mirtazapine,Mirtazapine,1,drug,0.5
DDX18,DDX18,62,gene:protein,0.586003466
Gemigliptin,Gemigliptin,1,drug,0.59005195
Tinidazole,Tinidazole,1,drug,0.537739
I-kappaB_phosphorylation,I-kappaB phosphorylation,1,biological process,0.5
PAK6,PAK6,4,gene:protein,0.606986935
SLC2A5,SLC2A5,9,gene:protein,0.6288653333333333
HTN3,HTN3,2,gene:protein,0.5513674
DDX11L2,DDX11L2,1,gene,0.5
CLIC6,CLIC6,1,gene:protein,0.5284377
MIR3154,MIR3154,5,gene,0.5
MIR3162,MIR3162,3,gene,0.5
SNHG11,SNHG11,1,gene,0.5
APCDD1L,APCDD1L,1,gene:protein,0.5350594
FOXE1,FOXE1,4,gene:protein,0.5758616666666666
PTCSC2,PTCSC2,2,gene,0.5
IRX3,IRX3,7,gene:protein,0.6863779
neural_ectoderm,neural ectoderm,1,enzyme source,0.5
TRIM62,TRIM62,3,gene:protein,0.6681794
receptor_tyrosine_kinase_binding,receptor tyrosine kinase binding,1,molecular function,0.5
GO:0030971,GO:0030971,1,other,0.5247102
skin_fibroblast,skin fibroblast,4,enzyme source,0.5
primary_spontaneous_pneumothorax,primary spontaneous pneumothorax,1,disease,0.5
GNAI1,GNAI1,1,gene:protein,0.6302858
EHD2,EHD2,1,gene:protein,0.7119464
ANXA11,ANXA11,3,gene:protein,0.62624246
integral_component_of_mycolate_outer_membrane,integral component of mycolate outer membrane,1,cellular component,0.5
USP54,USP54,1,gene:protein,0.53286725
TBPL1,TBPL1,4,gene:protein,0.5809097000000001
ACADS,ACADS,36,gene:protein,0.5470212
PTPRR,PTPRR,2,gene:protein,0.7216996250000001
IMAGe_syndrome,IMAGe syndrome,1,disease,0.5
AP2S1,AP2S1,4,gene:protein,0.583603725
RHBDF2,RHBDF2,3,gene:protein,0.612511
S100A16,S100A16,70,gene:protein,0.52713275
MAGOH,MAGOH,3,gene:protein,0.61303145
FRYL,FRYL,2,gene:protein,0.5
SUCLG1,SUCLG1,1,gene:protein,0.6151945
filopodium,filopodium,7,cellular component:enzyme source,0.33333334
allergic_urticaria,allergic urticaria,2,disease,0.5
upper_epidermis,upper epidermis,2,enzyme source,0.5
Sapacitabine,Sapacitabine,8,drug,0.5
cyclin_binding,cyclin binding,2,molecular function,0.5
MTCP1,MTCP1,1,gene:protein,0.5
prospore_membrane,prospore membrane,9,cellular component,0.5
skin_mucus,skin mucus,6,enzyme source,0.5833333
Nifuratel,Nifuratel,10,drug,0.5
vaginitis,vaginitis,2,disease,0.33333334
STT3B,STT3B,3,gene:protein,0.57643165
protein_import,protein import,2,biological process,0.10259956
CALHM1,CALHM1,1,gene:protein,0.6172573
Bemiparin,Bemiparin,1,drug,0.61044115
Ginkgo_biloba,Ginkgo biloba,10,drug,0.5507114575
Plantago_seed,Plantago seed,1,drug,0.59806216
5-fluorouridine,5-fluorouridine,3,drug,0.5
CSTB,CSTB,5,gene:protein,0.6854939966666667
CCDC54,CCDC54,1,gene,0.5
filariasis,filariasis,8,disease,0.125
SCHNEIDER-2_cell,SCHNEIDER-2 cell,2,enzyme source,0.5
SOX21,SOX21,3,gene:protein,0.5654946
MIR188,MIR188,2,gene,0.5
PRSS30P,PRSS30P,8,gene,0.5
FCMR,FCMR,1,gene:protein,0.5
Dexketoprofen,Dexketoprofen,1,drug,0.5
dipeptidyl-peptidase_activity,dipeptidyl-peptidase activity,1,molecular function,0.5
SLC8A2,SLC8A2,2,gene:protein,0.54879093
Ivabradine,Ivabradine,3,drug,0.5
fibroblast-like_synoviocyte,fibroblast-like synoviocyte,2,enzyme source,0.5
conceptus,conceptus,21,anatomical entity:enzyme source,0.5
lonafarnib,lonafarnib,17,drug,0.5
PNKP,PNKP,4,gene:protein,0.719888215
peliosis_hepatis,peliosis hepatis,2,disease,0.5
lymph_node_development,lymph node development,2,biological process,0.5
TACC2,TACC2,13,gene:protein,0.62051043
decoy_receptor_complex,decoy receptor complex,10,cellular component,0.5
TRAIL_death-inducing_signaling_complex,TRAIL death-inducing signaling complex,2,cellular component,0.5
lymphocyte_chemotaxis,lymphocyte chemotaxis,1,biological process,0.11810825
ELOVL7,ELOVL7,1,gene:protein,0.62344384
ACACB,ACACB,1,gene:protein,0.6636156
NTSR2,NTSR2,89,gene:protein,0.59304017
PEER_cell,PEER cell,1,enzyme source,0.5
CIB3,CIB3,2,gene:protein,0.5
DLG2-AS1,DLG2-AS1,1,gene,0.5
MT-TE,MT-TE,1,gene,0.5
GNRH2,GNRH2,3,gene:protein,0.54243374
NPW,NPW,4,gene:protein,0.58104658
L‐glutamic acid,L‐glutamic acid,2,other,0.5
Dihydroergocryptine,Dihydroergocryptine,1,drug,0.6172009
protein_tyrosine/serine/threonine_phosphatase_activity,protein tyrosine/serine/threonine phosphatase activity,4,molecular function,0.5
SPRY3,SPRY3,1,gene:protein,0.70077246
flurazepam,flurazepam,1,drug,0.5
alprazolam,alprazolam,4,drug,0.5
temazepam,temazepam,1,drug,0.5
oxazepam,oxazepam,1,drug,0.5
ZNF671,ZNF671,71,gene:protein,0.5714286
TfI,TfI,2,other,0.5
vulvovaginal_candidiasis,vulvovaginal candidiasis,2,disease,0.5
RALGPS1,RALGPS1,6,gene:protein,0.5641684
RALGPS2,RALGPS2,2,gene:protein,0.6186771
SYNJ2BP,SYNJ2BP,1,gene:protein,0.5392946
MORC1,MORC1,10,gene:protein,0.536769745
gene_silencing_by_RNA-directed_DNA_methylation,gene silencing by RNA-directed DNA methylation,2,biological process,0.5
BUD13,BUD13,1,gene:protein,0.6314808
PRAF2,PRAF2,1,gene:protein,0.5475905
pseudocleavage,pseudocleavage,2,biological process,0.33333334
2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid_synthase_activity,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity,12,molecular function,0.5
Rolofylline,Rolofylline,2,drug,0.52586332
ZC3H6,ZC3H6,2,gene:protein,0.5
retinal_pigment_epithelium_cell_line,retinal pigment epithelium cell line,1,enzyme source,0.5
Zinc_oxide,Zinc oxide,2,drug,0.5
TRARG1,TRARG1,4,gene:protein,0.5
A3_cell,A3 cell,1,enzyme source,0.5
udenafil,udenafil,1,drug,0.5
Mirodenafil,Mirodenafil,1,drug,0.6378195
LALBA,LALBA,39,gene:protein,0.5
congenital_dyserythropoietic_anemia_type_III,congenital dyserythropoietic anemia type III,1,disease,0.5714286
"1,2-benzisoxazole-3-methanesulfonamide","1,2-benzisoxazole-3-methanesulfonamide",1,other,0.625
CADM2,CADM2,12,gene:protein,0.5
phosphatidylethanolamine_binding,phosphatidylethanolamine binding,2,molecular function,0.5
GPSM2,GPSM2,1,gene:protein,0.5
astral_microtubule,astral microtubule,1,cellular component,0.33333334
guanylate_cyclase_activator_activity,guanylate cyclase activator activity,3,molecular function,0.5
Iloprost,Iloprost,3,drug,0.5
CNGA3,CNGA3,1,gene:protein,0.7146107
carbon_catabolite_repression_of_transcription_by_glucose,carbon catabolite repression of transcription by glucose,1,biological process,0.5
Canertinib,Canertinib,2,drug,0.52009344
Mecamylamine,Mecamylamine,2,drug,0.5
ZR-75-1_cell,ZR-75-1 cell,1,enzyme source,0.5
microtubule_nucleation,microtubule nucleation,13,biological process,0.1279468766666666
nuclear_migration,nuclear migration,1,biological process,0.5
Mecasermin,Mecasermin,2,drug,0.515725285
BBS10,BBS10,1,gene:protein,0.5
STS-26T_cell,STS-26T cell,2,enzyme source,0.5
trachoma,trachoma,3,disease,0.5
sulfide_ion_homeostasis,sulfide ion homeostasis,1,biological process,0.5
MIR635,MIR635,1,gene,0.5
ARHGAP27P1,ARHGAP27P1,2,gene,0.5
Atg12-Atg5-Atg16_complex,Atg12-Atg5-Atg16 complex,3,cellular component,0.5
TGFB2-OT1,TGFB2-OT1,2,gene,0.55263156
MAPKBP1,MAPKBP1,1,gene:protein,0.704357
IGHG1,IGHG1,6,gene:protein,0.6273180060000001
SLC7A2,SLC7A2,1,gene:protein,0.5501296
D-mannitol,D-mannitol,6,other,0.5
epidermal_growth_factor_binding,epidermal growth factor binding,3,molecular function,0.5
MIR196A1,MIR196A1,1,gene,0.5
RNASE1,RNASE1,2,gene:protein,0.53190666
exoribonuclease_II_activity,exoribonuclease II activity,11,molecular function,0.5
Perlman_syndrome,Perlman syndrome,2,disease,0.5
MPZ,MPZ,1,gene:protein,0.5
sexual_reproduction,sexual reproduction,4,biological process,0.33333334
AANAT,AANAT,1,gene:protein,0.5402118
Arylalkylamine_N-acetyltransferase,Arylalkylamine N-acetyltransferase,1,enzyme,0.5
cellular_defense_response,cellular defense response,1,biological process,0.5
C6/36_cell,C6/36 cell,4,enzyme source,0.5
activation_of_GTPase_activity,activation of GTPase activity,3,biological process,0.5
SSR1,SSR1,2,gene:protein,0.57138205
SSR4,SSR4,2,gene:protein,0.5
thyroid_cartilage,thyroid cartilage,10,enzyme source,0.5
mediastinitis,mediastinitis,3,disease,0.5
tracheal_stenosis,tracheal stenosis,1,disease,0.5
MUSTN1,MUSTN1,1,gene:protein,0.5
ELF5,ELF5,1,gene:protein,0.6628012
autosomal_dominant_hypophosphatemic_rickets,autosomal dominant hypophosphatemic rickets,1,disease,0.5
NXN,NXN,3,gene:protein,0.5
C12orf66,C12orf66,1,protein,0.70211965
ITFG2,ITFG2,1,gene:protein,0.74329776
myofibroma,myofibroma,15,disease,0.5
MDGA2,MDGA2,1,gene:protein,0.5
MIR3149,MIR3149,1,gene,0.5
melioidosis,melioidosis,7,disease,0.5
SHI-1_cell,SHI-1 cell,2,enzyme source,0.5
LINC01419,LINC01419,1,gene,0.5
NR4A3,NR4A3,5,gene:protein,0.6639718349999999
fruit_development,fruit development,2,biological process,0.5
PPM1K,PPM1K,31,gene:protein,0.5186945
necrotizing_fasciitis,necrotizing fasciitis,6,disease,0.5
IGLON5,IGLON5,3,gene:protein,0.5208333
SLC6A5,SLC6A5,1,gene:protein,0.55000234
PRKCG,PRKCG,1,gene:protein,0.59221816
liver_lymphoma,liver lymphoma,1,disease,0.5
5-Aza-2'-deoxycytidine,5-Aza-2'-deoxycytidine,1,other,0.5714286
Ozanezumab,Ozanezumab,1,drug,0.5
choroid_plexus_carcinoma,choroid plexus carcinoma,2,disease,0.5
GPR183,GPR183,9,gene:protein,0.6716043
RGS16,RGS16,5,gene:protein,0.6043828833333333
PGM2L1,PGM2L1,1,gene:protein,0.5
ALDH8A1,ALDH8A1,1,gene:protein,0.5611216
GPD1,GPD1,3,gene:protein,0.63056775
ADRBK2,ADRBK2,1,gene,0.5
GBP4,GBP4,1,gene:protein,0.6941104
GO:0006412,GO:0006412,1,other,0.5900564
latent_syphilis,latent syphilis,5,disease,0.5
cardiovascular_syphilis,cardiovascular syphilis,1,disease,0.5
Miller_Fisher_syndrome,Miller Fisher syndrome,2,disease,0.5
MILR1,MILR1,1,gene:protein,0.5
mRNA_polyadenylation,mRNA polyadenylation,1,biological process,0.5
thymocyte_migration,thymocyte migration,1,biological process,0.33333334
contractile_ring,contractile ring,7,cellular component,0.16666667
tubulin_binding,tubulin binding,1,molecular function,0.125
KLHL23,KLHL23,1,gene:protein,0.5
TNP2,TNP2,105,gene:protein,0.5257785
protein_polymerization,protein polymerization,1,biological process,0.125
